inventory_key,product_key,date_key,location_key,stock_level,stock_in,stock_out,created_at
394,889,2022-02-16,107,100,179,79,2025-07-23 23:42:36.649057
395,1363,2023-02-25,182,385,425,40,2025-07-23 23:42:36.650124
396,357,2022-02-24,199,95,458,363,2025-07-23 23:42:36.651205
397,1143,2022-08-18,199,65,336,271,2025-07-23 23:42:36.652242
398,724,2023-12-03,166,244,269,25,2025-07-23 23:42:36.653331
399,146,2024-11-16,122,288,450,162,2025-07-23 23:42:36.654448
400,899,2023-02-18,137,224,334,110,2025-07-23 23:42:36.655522
401,1453,2022-12-28,217,4,62,58,2025-07-23 23:42:36.656575
402,294,2022-08-26,216,124,182,58,2025-07-23 23:42:36.657644
403,484,2023-08-11,211,19,24,5,2025-07-23 23:42:36.658722
404,466,2022-09-18,164,24,388,364,2025-07-23 23:42:36.659880
405,1278,2022-02-09,97,287,386,99,2025-07-23 23:42:36.661048
406,442,2022-07-20,126,234,310,76,2025-07-23 23:42:36.662198
407,942,2022-07-05,212,40,163,123,2025-07-23 23:42:36.663399
408,967,2023-03-25,169,117,197,80,2025-07-23 23:42:36.664569
409,847,2023-01-19,222,116,493,377,2025-07-23 23:42:36.665682
410,677,2022-06-17,237,131,263,132,2025-07-23 23:42:36.666849
411,1019,2023-02-20,169,274,365,91,2025-07-23 23:42:36.667974
412,338,2023-07-05,161,83,278,195,2025-07-23 23:42:36.669135
413,307,2024-02-14,159,26,85,59,2025-07-23 23:42:36.670244
414,665,2022-08-16,160,330,378,48,2025-07-23 23:42:36.671364
415,741,2023-08-05,160,4,11,7,2025-07-23 23:42:36.672440
416,902,2023-07-09,22,2,18,16,2025-07-23 23:42:36.673592
417,339,2024-07-28,62,145,246,101,2025-07-23 23:42:36.674711
418,440,2023-12-06,117,189,389,200,2025-07-23 23:42:36.675906
419,1048,2023-05-06,65,0,138,138,2025-07-23 23:42:36.677074
420,1041,2023-04-22,170,70,82,12,2025-07-23 23:42:36.678198
421,35,2023-11-22,143,53,314,261,2025-07-23 23:42:36.679378
422,660,2022-02-27,113,150,392,242,2025-07-23 23:42:36.680519
423,170,2024-02-22,107,48,223,175,2025-07-23 23:42:36.681629
424,413,2022-11-04,14,26,36,10,2025-07-23 23:42:36.682747
425,806,2023-11-02,112,23,32,9,2025-07-23 23:42:36.684457
426,1484,2023-02-04,30,88,101,13,2025-07-23 23:42:36.685670
427,1321,2024-11-19,164,10,30,20,2025-07-23 23:42:36.686788
428,688,2022-11-14,141,8,139,131,2025-07-23 23:42:36.687829
429,623,2024-10-10,3,74,152,78,2025-07-23 23:42:36.688868
430,115,2023-02-22,111,10,27,17,2025-07-23 23:42:36.689934
431,346,2023-02-02,22,362,444,82,2025-07-23 23:42:36.691005
432,826,2024-03-19,2,137,448,311,2025-07-23 23:42:36.692061
433,249,2023-11-18,237,438,466,28,2025-07-23 23:42:36.693129
434,812,2023-11-24,192,256,396,140,2025-07-23 23:42:36.694226
435,91,2022-06-28,16,4,12,8,2025-07-23 23:42:36.695364
436,1254,2023-03-08,139,280,500,220,2025-07-23 23:42:36.696496
437,666,2022-01-05,67,19,355,336,2025-07-23 23:42:36.697367
438,376,2022-03-28,21,88,131,43,2025-07-23 23:42:36.698116
439,1328,2022-12-08,79,453,489,36,2025-07-23 23:42:36.698798
440,1333,2023-07-22,96,74,280,206,2025-07-23 23:42:36.699469
441,1271,2023-07-12,58,242,461,219,2025-07-23 23:42:36.700313
442,463,2023-10-12,21,61,270,209,2025-07-23 23:42:36.701021
443,850,2024-10-11,200,13,192,179,2025-07-23 23:42:36.701636
444,455,2023-10-30,199,212,249,37,2025-07-23 23:42:36.702330
445,147,2022-07-07,171,15,81,66,2025-07-23 23:42:36.703011
446,903,2022-06-24,231,408,492,84,2025-07-23 23:42:36.703621
447,24,2022-08-07,46,225,380,155,2025-07-23 23:42:36.704314
448,1179,2022-04-22,190,382,481,99,2025-07-23 23:42:36.704971
449,53,2023-07-22,181,172,419,247,2025-07-23 23:42:36.705599
450,1138,2024-07-04,132,183,274,91,2025-07-23 23:42:36.706251
451,1264,2022-08-13,138,86,164,78,2025-07-23 23:42:36.706872
452,1170,2023-05-18,92,5,21,16,2025-07-23 23:42:36.707487
453,569,2022-03-04,211,188,494,306,2025-07-23 23:42:36.708123
454,1225,2024-10-19,96,254,261,7,2025-07-23 23:42:36.709022
455,775,2024-03-28,163,279,332,53,2025-07-23 23:42:36.709691
456,131,2023-02-01,132,3,195,192,2025-07-23 23:42:36.710433
457,748,2023-11-12,126,117,181,64,2025-07-23 23:42:36.711098
458,852,2023-01-26,158,178,466,288,2025-07-23 23:42:36.711738
459,834,2024-03-01,44,8,379,371,2025-07-23 23:42:36.712408
460,1455,2022-01-16,154,240,313,73,2025-07-23 23:42:36.713059
461,564,2023-10-30,131,273,473,200,2025-07-23 23:42:36.713679
462,417,2022-10-16,161,147,486,339,2025-07-23 23:42:36.714326
463,569,2023-09-14,148,87,395,308,2025-07-23 23:42:36.714962
464,996,2024-04-25,11,90,330,240,2025-07-23 23:42:36.715616
465,1040,2023-07-28,118,38,90,52,2025-07-23 23:42:36.716265
466,387,2024-06-05,104,218,455,237,2025-07-23 23:42:36.716904
467,903,2023-11-15,102,5,136,131,2025-07-23 23:42:36.717516
468,758,2024-02-18,140,158,482,324,2025-07-23 23:42:36.718175
469,375,2022-06-21,224,88,126,38,2025-07-23 23:42:36.718796
470,409,2024-07-11,113,58,239,181,2025-07-23 23:42:36.719411
471,1420,2022-08-19,151,384,450,66,2025-07-23 23:42:36.720042
472,915,2024-11-25,153,225,281,56,2025-07-23 23:42:36.720650
473,35,2023-06-03,18,68,109,41,2025-07-23 23:42:36.721305
474,74,2023-09-14,70,206,454,248,2025-07-23 23:42:36.722081
475,554,2022-08-26,131,42,88,46,2025-07-23 23:42:36.722962
476,1482,2022-02-21,199,26,35,9,2025-07-23 23:42:36.723892
477,892,2022-06-04,60,31,113,82,2025-07-23 23:42:36.724895
478,1004,2022-06-30,180,276,322,46,2025-07-23 23:42:36.725864
479,1009,2022-07-27,82,171,187,16,2025-07-23 23:42:36.726990
480,412,2023-11-25,138,104,437,333,2025-07-23 23:42:36.728003
481,1450,2023-10-08,145,160,375,215,2025-07-23 23:42:36.729016
482,43,2024-07-29,15,14,21,7,2025-07-23 23:42:36.730007
483,346,2022-03-27,239,49,225,176,2025-07-23 23:42:36.731126
484,1309,2024-09-16,160,69,312,243,2025-07-23 23:42:36.732205
485,828,2022-08-23,221,158,424,266,2025-07-23 23:42:36.733212
486,795,2022-09-23,163,48,464,416,2025-07-23 23:42:36.734204
487,1488,2024-05-10,39,174,376,202,2025-07-23 23:42:36.735178
488,173,2022-04-23,97,79,113,34,2025-07-23 23:42:36.736177
489,788,2022-11-11,9,19,103,84,2025-07-23 23:42:36.737180
490,921,2023-08-23,5,251,329,78,2025-07-23 23:42:36.738179
491,650,2023-04-08,93,26,51,25,2025-07-23 23:42:36.739140
492,747,2023-11-10,150,285,305,20,2025-07-23 23:42:36.740124
493,1,2023-08-16,214,67,337,270,2025-07-23 23:42:36.741130
494,271,2023-10-17,113,361,471,110,2025-07-23 23:42:36.742098
495,656,2024-09-16,148,30,66,36,2025-07-23 23:42:36.743074
496,819,2023-10-27,38,13,46,33,2025-07-23 23:42:36.744040
497,1325,2022-07-10,161,82,412,330,2025-07-23 23:42:36.745007
498,870,2024-12-15,137,47,134,87,2025-07-23 23:42:36.745968
499,966,2023-08-10,115,66,167,101,2025-07-23 23:42:36.746897
500,1059,2023-01-22,178,69,93,24,2025-07-23 23:42:36.747874
501,741,2023-09-05,13,14,20,6,2025-07-23 23:42:36.748873
502,67,2023-11-27,133,23,159,136,2025-07-23 23:42:36.749861
503,304,2022-11-19,15,222,263,41,2025-07-23 23:42:36.750874
504,21,2022-02-08,108,105,182,77,2025-07-23 23:42:36.751858
505,1100,2023-07-24,209,26,48,22,2025-07-23 23:42:36.752805
506,923,2024-04-24,11,411,456,45,2025-07-23 23:42:36.753799
507,602,2024-10-28,86,125,488,363,2025-07-23 23:42:36.754745
508,1053,2023-11-28,242,14,320,306,2025-07-23 23:42:36.755705
509,458,2023-12-29,46,128,184,56,2025-07-23 23:42:36.756699
510,1378,2024-07-07,138,193,250,57,2025-07-23 23:42:36.757991
511,1432,2023-07-17,35,247,381,134,2025-07-23 23:42:36.759031
512,44,2024-06-21,33,108,124,16,2025-07-23 23:42:36.759975
513,240,2023-09-14,214,28,208,180,2025-07-23 23:42:36.761050
514,792,2023-12-01,215,47,56,9,2025-07-23 23:42:36.762019
515,168,2022-10-26,110,95,115,20,2025-07-23 23:42:36.763155
516,1235,2024-01-27,138,27,182,155,2025-07-23 23:42:36.764406
517,1500,2024-03-09,243,16,27,11,2025-07-23 23:42:36.765462
518,1359,2023-06-22,145,233,299,66,2025-07-23 23:42:36.766465
519,76,2022-03-13,150,133,179,46,2025-07-23 23:42:36.767454
520,158,2022-10-28,14,163,211,48,2025-07-23 23:42:36.768464
521,247,2024-07-20,70,320,450,130,2025-07-23 23:42:36.769459
522,324,2024-01-02,124,121,130,9,2025-07-23 23:42:36.770605
523,1184,2023-04-06,223,128,184,56,2025-07-23 23:42:36.771959
524,212,2022-11-09,224,230,270,40,2025-07-23 23:42:36.773049
525,38,2022-05-28,46,43,84,41,2025-07-23 23:42:36.774154
526,888,2024-03-15,210,275,387,112,2025-07-23 23:42:36.775192
527,713,2024-12-22,141,43,467,424,2025-07-23 23:42:36.776202
528,1093,2024-01-31,135,15,85,70,2025-07-23 23:42:36.777264
529,1315,2024-08-21,218,17,54,37,2025-07-23 23:42:36.778300
530,1118,2023-09-12,125,128,291,163,2025-07-23 23:42:36.779674
531,998,2022-06-03,105,325,361,36,2025-07-23 23:42:36.780739
532,129,2023-08-15,242,141,147,6,2025-07-23 23:42:36.781971
533,398,2024-01-02,9,340,347,7,2025-07-23 23:42:36.782966
534,782,2024-11-10,103,0,234,234,2025-07-23 23:42:36.783959
535,706,2024-08-28,145,214,359,145,2025-07-23 23:42:36.784905
536,291,2024-05-03,107,34,269,235,2025-07-23 23:42:36.786162
537,367,2022-06-16,92,138,161,23,2025-07-23 23:42:36.787125
538,1233,2022-01-19,240,9,49,40,2025-07-23 23:42:36.788128
539,530,2023-02-27,154,304,423,119,2025-07-23 23:42:36.789152
540,1363,2022-08-22,113,100,208,108,2025-07-23 23:42:36.790167
541,399,2023-09-27,170,193,225,32,2025-07-23 23:42:36.791160
542,1414,2024-10-26,206,4,326,322,2025-07-23 23:42:36.792151
543,1255,2024-06-09,93,0,56,56,2025-07-23 23:42:36.793157
544,1423,2023-03-23,149,52,78,26,2025-07-23 23:42:36.794143
545,283,2023-03-05,158,390,417,27,2025-07-23 23:42:36.795118
546,1429,2022-04-05,60,122,163,41,2025-07-23 23:42:36.796061
547,148,2022-08-31,204,40,390,350,2025-07-23 23:42:36.797153
548,1369,2023-10-25,19,9,33,24,2025-07-23 23:42:36.798205
549,1453,2023-05-30,110,295,414,119,2025-07-23 23:42:36.799354
550,852,2024-05-04,181,329,394,65,2025-07-23 23:42:36.800443
551,1326,2022-11-02,10,93,172,79,2025-07-23 23:42:36.801492
552,57,2022-12-03,17,149,220,71,2025-07-23 23:42:36.802455
553,275,2024-06-15,4,263,425,162,2025-07-23 23:42:36.803436
554,1189,2024-01-11,164,129,257,128,2025-07-23 23:42:36.804427
555,648,2024-04-02,145,46,422,376,2025-07-23 23:42:36.805390
556,1252,2024-03-19,193,195,284,89,2025-07-23 23:42:36.806353
557,1062,2022-06-27,180,402,456,54,2025-07-23 23:42:36.807280
558,990,2024-07-03,70,69,86,17,2025-07-23 23:42:36.808196
559,332,2023-04-23,243,66,279,213,2025-07-23 23:42:36.809176
560,879,2023-11-20,62,33,136,103,2025-07-23 23:42:36.810149
561,1270,2023-08-31,6,294,367,73,2025-07-23 23:42:36.811121
562,444,2024-04-26,187,13,39,26,2025-07-23 23:42:36.812097
563,723,2023-07-02,228,61,220,159,2025-07-23 23:42:36.813079
564,983,2024-09-17,148,319,345,26,2025-07-23 23:42:36.814025
565,818,2023-11-11,144,362,369,7,2025-07-23 23:42:36.815039
566,1060,2022-07-01,240,179,223,44,2025-07-23 23:42:36.816021
567,7,2023-02-27,31,96,344,248,2025-07-23 23:42:36.817016
568,15,2023-07-25,8,119,271,152,2025-07-23 23:42:36.817953
569,1191,2024-01-04,86,7,29,22,2025-07-23 23:42:36.818879
570,173,2023-04-22,184,94,187,93,2025-07-23 23:42:36.819860
571,1093,2024-01-22,178,72,158,86,2025-07-23 23:42:36.820873
572,1460,2024-02-26,216,17,430,413,2025-07-23 23:42:36.821874
573,1199,2023-12-15,64,224,386,162,2025-07-23 23:42:36.822863
574,1202,2022-07-09,177,81,340,259,2025-07-23 23:42:36.823871
575,826,2023-03-12,24,13,49,36,2025-07-23 23:42:36.824864
576,916,2022-01-26,105,6,95,89,2025-07-23 23:42:36.825831
577,1369,2023-07-12,104,161,317,156,2025-07-23 23:42:36.826743
578,629,2023-12-17,167,7,40,33,2025-07-23 23:42:36.827670
579,357,2022-09-25,193,129,400,271,2025-07-23 23:42:36.828593
580,241,2022-05-14,76,150,368,218,2025-07-23 23:42:36.829570
581,304,2024-12-13,178,38,206,168,2025-07-23 23:42:36.830530
582,863,2024-05-02,165,326,340,14,2025-07-23 23:42:36.831490
583,70,2022-11-15,138,328,423,95,2025-07-23 23:42:36.832456
584,548,2022-07-21,97,294,416,122,2025-07-23 23:42:36.833423
585,279,2022-10-18,248,199,216,17,2025-07-23 23:42:36.834388
586,950,2022-04-18,148,76,85,9,2025-07-23 23:42:36.835357
587,637,2024-06-02,134,39,103,64,2025-07-23 23:42:36.836323
588,1447,2022-10-25,147,84,90,6,2025-07-23 23:42:36.837427
589,122,2022-08-26,219,26,148,122,2025-07-23 23:42:36.838549
590,265,2022-12-24,111,167,337,170,2025-07-23 23:42:36.839616
591,45,2022-07-16,67,458,494,36,2025-07-23 23:42:36.840624
592,717,2024-07-17,69,191,261,70,2025-07-23 23:42:36.841617
593,289,2023-07-25,139,57,116,59,2025-07-23 23:42:36.842607
594,1414,2024-04-27,96,14,39,25,2025-07-23 23:42:36.843590
595,459,2024-12-04,171,72,78,6,2025-07-23 23:42:36.844561
596,121,2024-01-09,140,1,20,19,2025-07-23 23:42:36.845526
597,1059,2024-05-14,48,107,265,158,2025-07-23 23:42:36.846480
598,865,2022-02-15,221,303,429,126,2025-07-23 23:42:36.847471
599,791,2024-06-25,15,23,252,229,2025-07-23 23:42:36.848426
600,59,2023-09-26,163,14,22,8,2025-07-23 23:42:36.849459
601,1096,2023-04-08,34,64,184,120,2025-07-23 23:42:36.850465
602,246,2023-11-08,195,132,315,183,2025-07-23 23:42:36.851589
603,549,2022-04-22,106,42,145,103,2025-07-23 23:42:36.852573
604,663,2022-10-15,193,204,424,220,2025-07-23 23:42:36.853549
605,785,2022-09-11,234,32,39,7,2025-07-23 23:42:36.854517
606,778,2024-08-18,17,146,247,101,2025-07-23 23:42:36.855484
607,237,2022-12-05,68,430,483,53,2025-07-23 23:42:36.856460
608,789,2022-07-20,158,15,44,29,2025-07-23 23:42:36.857442
609,599,2023-05-24,217,102,194,92,2025-07-23 23:42:36.858408
610,175,2024-09-09,221,235,317,82,2025-07-23 23:42:36.859368
611,497,2023-10-10,27,449,500,51,2025-07-23 23:42:36.860320
612,961,2023-07-08,76,92,367,275,2025-07-23 23:42:36.861282
613,1065,2024-09-19,237,247,396,149,2025-07-23 23:42:36.862230
614,1437,2022-05-21,155,150,298,148,2025-07-23 23:42:36.863182
615,925,2023-08-08,206,10,85,75,2025-07-23 23:42:36.864143
616,378,2022-05-16,102,20,277,257,2025-07-23 23:42:36.865113
617,1445,2022-04-29,236,86,166,80,2025-07-23 23:42:36.866068
618,548,2022-02-10,121,221,485,264,2025-07-23 23:42:36.867013
619,18,2024-04-29,77,180,391,211,2025-07-23 23:42:36.867961
620,822,2023-05-12,72,130,216,86,2025-07-23 23:42:36.868934
621,754,2024-07-02,65,2,258,256,2025-07-23 23:42:36.869871
622,863,2022-12-08,207,15,22,7,2025-07-23 23:42:36.870854
623,171,2023-08-11,230,471,481,10,2025-07-23 23:42:36.871819
624,675,2023-03-26,45,18,113,95,2025-07-23 23:42:36.872750
625,921,2023-08-29,194,395,418,23,2025-07-23 23:42:36.873711
626,591,2022-06-02,208,21,495,474,2025-07-23 23:42:36.874665
627,1291,2022-03-07,148,136,182,46,2025-07-23 23:42:36.875628
628,33,2022-04-12,38,211,301,90,2025-07-23 23:42:36.876585
629,846,2023-03-28,182,44,143,99,2025-07-23 23:42:36.877529
630,1015,2024-09-28,136,71,245,174,2025-07-23 23:42:36.878493
631,664,2022-05-17,73,159,182,23,2025-07-23 23:42:36.879494
632,1368,2023-09-22,66,304,446,142,2025-07-23 23:42:36.880482
633,824,2024-10-12,216,285,302,17,2025-07-23 23:42:36.881467
634,940,2022-05-31,68,35,111,76,2025-07-23 23:42:36.882468
635,744,2024-01-07,44,47,91,44,2025-07-23 23:42:36.883437
636,1041,2024-09-09,56,311,362,51,2025-07-23 23:42:36.884422
637,1256,2023-02-27,66,393,403,10,2025-07-23 23:42:36.885419
638,48,2023-12-16,90,85,101,16,2025-07-23 23:42:36.886391
639,204,2022-07-13,213,249,340,91,2025-07-23 23:42:36.887656
640,453,2022-03-04,223,282,334,52,2025-07-23 23:42:36.888656
641,1044,2023-03-30,189,116,388,272,2025-07-23 23:42:36.889714
642,1456,2024-03-07,201,23,264,241,2025-07-23 23:42:36.890653
643,1270,2024-08-24,21,1,412,411,2025-07-23 23:42:36.891605
644,457,2022-11-18,129,171,223,52,2025-07-23 23:42:36.892551
645,11,2024-03-10,194,83,205,122,2025-07-23 23:42:36.893490
646,466,2023-04-01,180,80,328,248,2025-07-23 23:42:36.894437
647,810,2024-05-13,62,17,31,14,2025-07-23 23:42:36.895403
648,64,2024-07-16,49,184,491,307,2025-07-23 23:42:36.896347
649,1079,2023-12-13,88,453,463,10,2025-07-23 23:42:36.897411
650,963,2023-07-27,142,417,452,35,2025-07-23 23:42:36.898590
651,866,2024-03-07,144,22,153,131,2025-07-23 23:42:36.899541
652,726,2023-11-19,139,80,408,328,2025-07-23 23:42:36.900476
653,279,2024-06-07,222,105,330,225,2025-07-23 23:42:36.901436
654,545,2022-11-24,43,145,174,29,2025-07-23 23:42:36.902379
655,1276,2024-03-29,25,105,144,39,2025-07-23 23:42:36.903629
656,49,2022-03-14,244,149,164,15,2025-07-23 23:42:36.904683
657,1139,2022-11-09,14,70,149,79,2025-07-23 23:42:36.905722
658,1368,2022-08-30,147,343,461,118,2025-07-23 23:42:36.907088
659,988,2024-02-07,105,219,310,91,2025-07-23 23:42:36.908158
660,1369,2024-02-02,152,70,349,279,2025-07-23 23:42:36.909144
661,20,2022-09-14,112,262,284,22,2025-07-23 23:42:36.910202
662,1479,2024-08-21,239,178,275,97,2025-07-23 23:42:36.911557
663,1197,2024-01-13,34,155,257,102,2025-07-23 23:42:36.912539
664,1028,2024-06-24,31,43,78,35,2025-07-23 23:42:36.913649
665,351,2024-07-17,2,35,155,120,2025-07-23 23:42:36.914902
666,1130,2024-07-12,244,106,124,18,2025-07-23 23:42:36.916027
667,234,2023-09-23,178,303,448,145,2025-07-23 23:42:36.917089
668,148,2022-06-04,124,45,109,64,2025-07-23 23:42:36.918054
669,60,2024-02-10,25,142,198,56,2025-07-23 23:42:36.919064
670,1469,2024-01-13,131,6,225,219,2025-07-23 23:42:36.920169
671,549,2023-11-15,219,94,343,249,2025-07-23 23:42:36.921268
672,839,2023-01-10,193,66,214,148,2025-07-23 23:42:36.922287
673,1289,2022-11-28,73,2,31,29,2025-07-23 23:42:36.923398
674,817,2023-03-23,75,145,331,186,2025-07-23 23:42:36.924383
675,1140,2023-02-24,34,247,449,202,2025-07-23 23:42:36.925908
676,866,2023-05-19,189,164,395,231,2025-07-23 23:42:36.927141
677,1118,2024-01-09,154,210,394,184,2025-07-23 23:42:36.928239
678,657,2024-06-21,64,116,137,21,2025-07-23 23:42:36.929331
679,207,2023-06-07,205,10,37,27,2025-07-23 23:42:36.930520
680,331,2024-01-05,83,15,46,31,2025-07-23 23:42:36.931502
681,768,2023-01-29,104,73,215,142,2025-07-23 23:42:36.932580
682,1024,2022-02-10,83,62,381,319,2025-07-23 23:42:36.933832
683,461,2024-04-02,232,3,141,138,2025-07-23 23:42:36.934898
684,319,2024-03-29,165,89,188,99,2025-07-23 23:42:36.935944
685,1106,2022-11-12,47,153,220,67,2025-07-23 23:42:36.937297
686,933,2023-07-24,36,162,435,273,2025-07-23 23:42:36.938349
687,825,2022-05-15,149,123,394,271,2025-07-23 23:42:36.939317
688,1409,2022-09-21,216,189,276,87,2025-07-23 23:42:36.940312
689,786,2022-04-19,74,120,440,320,2025-07-23 23:42:36.941259
690,357,2024-02-15,240,4,34,30,2025-07-23 23:42:36.942226
691,629,2024-07-23,34,75,204,129,2025-07-23 23:42:36.943202
692,143,2024-07-18,97,249,351,102,2025-07-23 23:42:36.944180
693,1243,2024-04-19,11,107,386,279,2025-07-23 23:42:36.945185
694,729,2023-09-18,39,69,157,88,2025-07-23 23:42:36.946171
695,970,2023-10-11,36,26,34,8,2025-07-23 23:42:36.947125
696,277,2024-03-27,129,143,385,242,2025-07-23 23:42:36.948096
697,424,2023-08-13,228,129,203,74,2025-07-23 23:42:36.949071
698,470,2024-06-05,181,269,436,167,2025-07-23 23:42:36.951238
699,129,2022-10-10,207,134,353,219,2025-07-23 23:42:36.952332
700,260,2024-04-08,223,24,200,176,2025-07-23 23:42:36.953373
701,1247,2023-05-11,128,39,63,24,2025-07-23 23:42:36.954510
702,448,2023-11-17,202,21,92,71,2025-07-23 23:42:36.955614
703,1490,2022-05-01,49,5,58,53,2025-07-23 23:42:36.956665
704,1041,2024-03-06,245,100,180,80,2025-07-23 23:42:36.957706
705,297,2023-09-03,189,3,136,133,2025-07-23 23:42:36.958730
706,994,2024-10-24,35,74,216,142,2025-07-23 23:42:36.963109
707,723,2023-10-13,145,31,311,280,2025-07-23 23:42:36.964198
708,204,2024-11-30,200,14,202,188,2025-07-23 23:42:36.965391
709,985,2024-12-24,131,15,31,16,2025-07-23 23:42:36.966435
710,1141,2023-07-05,186,27,144,117,2025-07-23 23:42:36.967669
711,208,2023-01-07,107,134,236,102,2025-07-23 23:42:36.968837
712,810,2022-03-30,115,315,365,50,2025-07-23 23:42:36.969960
713,523,2022-06-15,192,122,198,76,2025-07-23 23:42:36.971042
714,487,2022-09-22,83,156,238,82,2025-07-23 23:42:36.972122
715,116,2023-12-02,50,177,320,143,2025-07-23 23:42:36.973211
716,348,2024-08-27,153,72,189,117,2025-07-23 23:42:36.974280
717,879,2024-05-08,108,51,127,76,2025-07-23 23:42:36.975352
718,211,2023-12-16,9,107,204,97,2025-07-23 23:42:36.976419
719,196,2024-09-26,121,67,132,65,2025-07-23 23:42:36.977533
720,1212,2024-09-05,130,282,310,28,2025-07-23 23:42:36.978651
721,1479,2023-10-19,105,221,230,9,2025-07-23 23:42:36.979791
722,893,2022-01-12,104,6,15,9,2025-07-23 23:42:36.980914
723,302,2024-04-27,73,273,375,102,2025-07-23 23:42:36.982044
724,1022,2024-11-28,87,97,273,176,2025-07-23 23:42:36.983203
725,393,2022-10-04,99,29,136,107,2025-07-23 23:42:36.984377
726,403,2022-06-03,62,311,367,56,2025-07-23 23:42:36.985831
727,1214,2023-05-26,51,13,144,131,2025-07-23 23:42:36.987071
728,1147,2022-08-21,202,1,81,80,2025-07-23 23:42:36.988215
729,882,2022-07-27,128,16,143,127,2025-07-23 23:42:36.989322
730,743,2022-01-18,111,210,412,202,2025-07-23 23:42:36.990392
731,380,2024-05-19,173,318,483,165,2025-07-23 23:42:36.991385
732,1307,2024-05-16,99,145,319,174,2025-07-23 23:42:36.992121
733,625,2023-02-02,127,71,108,37,2025-07-23 23:42:36.992735
734,1067,2023-01-27,154,317,346,29,2025-07-23 23:42:36.993439
735,768,2022-05-25,237,152,388,236,2025-07-23 23:42:36.994129
736,1478,2022-02-14,12,10,87,77,2025-07-23 23:42:36.994740
737,48,2023-01-02,188,198,360,162,2025-07-23 23:42:36.995414
738,1061,2023-07-14,204,40,446,406,2025-07-23 23:42:36.996093
739,852,2023-12-03,2,81,131,50,2025-07-23 23:42:36.996691
740,475,2022-09-09,72,116,133,17,2025-07-23 23:42:36.997327
741,764,2024-05-17,36,0,36,36,2025-07-23 23:42:36.997954
742,1100,2023-06-24,46,54,241,187,2025-07-23 23:42:36.998548
743,806,2023-08-26,66,169,450,281,2025-07-23 23:42:36.999174
744,17,2022-12-28,44,15,404,389,2025-07-23 23:42:36.999776
745,1497,2022-07-19,25,181,456,275,2025-07-23 23:42:37.000420
