sales_key,order_id,customer_key,product_key,campaign_key,date_key,quantity,unit_price,discount_amount,total_amount,location_key,payment_method_id,created_at
268,O-ada52f33,4132,495,32,20/1/2022,1,215.51,64.12,151.39,166,Afterpay,42:25.2
269,O-fd5dfb96,2016,799,5,19/6/2024,1,115.74,17.16,98.58,212,Afterpay,42:25.2
270,O-9436cacc,794,1194,58,30/3/2024,3,220.28,139.55,521.29,35,MasterCard,42:25.2
271,O-95c61a00,3011,955,195,6/2/2024,3,186.31,50.18,508.75,178,MasterCard,42:25.2
272,O-a8f1c829,208,756,187,30/11/2022,4,147.66,133.64,457,73,Cash,42:25.2
273,O-7fa268c8,775,172,81,14/1/2022,1,82.14,5.8,76.34,137,PayPal,42:25.2
274,O-f4abb57d,653,1391,118,29/12/2024,5,471.96,133.32,2226.48,245,Visa,42:25.2
275,O-5d8d89c0,2151,1239,93,24/6/2023,1,308.31,85.02,223.29,100,PayPal,42:25.3
276,O-80f743a9,3926,1072,63,14/5/2023,2,324.57,112.7,536.44,245,Visa,42:25.3
277,O-20d07c0e,3926,247,199,14/6/2024,3,376.11,275.75,852.58,151,Cash,42:25.3
278,O-fabbd962,4409,503,71,9/10/2024,2,146.85,36.2,257.5,170,PayPal,42:25.3
279,O-2a092734,1066,1183,72,9/12/2024,1,288.27,50.76,237.51,108,MasterCard,42:25.3
280,O-0a612c80,4230,32,172,30/9/2022,1,488.92,14.4,474.52,6,Afterpay,42:25.3
281,O-e86322de,2444,266,139,10/11/2023,2,230.2,28.49,431.91,81,Cash,42:25.3
282,O-8b7bbb5b,3064,464,55,12/6/2022,3,493.41,180.09,1300.14,19,MasterCard,42:25.3
283,O-b5d12738,3949,448,176,23/12/2023,4,42.67,21.91,148.77,231,Visa,42:25.3
284,O-3a76c6cc,4057,477,46,14/10/2022,5,408.7,253.61,1789.89,223,MasterCard,42:25.3
285,O-c2928d4b,419,603,7,27/3/2023,5,88.99,79.27,365.68,219,Cash,42:25.3
286,O-ba4c361c,4889,548,193,21/5/2024,3,165.1,96.95,398.35,1,PayPal,42:25.3
287,O-bc89f68e,1457,690,71,17/8/2023,5,359.4,32.71,1764.29,62,Afterpay,42:25.3
288,O-ec1d8354,2221,1175,101,13/8/2024,4,148.41,77.9,515.74,217,Cash,42:25.3
289,O-1565c366,3969,635,1,11/10/2024,4,187.79,108.95,642.21,115,Visa,42:25.3
290,O-7b950804,2976,477,6,26/8/2024,5,191.28,16.48,939.92,212,MasterCard,42:25.3
291,O-d445e853,1074,415,200,13/1/2023,5,242.79,25.29,1188.66,60,PayPal,42:25.3
292,O-de2bab6e,3644,1231,145,25/2/2024,4,361.83,167.85,1279.47,96,Cash,42:25.3
293,O-10ac7af2,3241,994,119,15/1/2024,5,399,92.67,1902.33,227,Visa,42:25.3
294,O-826331b7,4520,108,6,12/12/2024,2,323.81,14.8,632.82,81,PayPal,42:25.3
295,O-1728790a,1323,899,35,21/10/2023,5,367.18,160.28,1675.62,58,Afterpay,42:25.3
296,O-c7eb52ea,277,913,49,13/12/2024,3,425.87,162.86,1114.75,224,MasterCard,42:25.3
297,O-2ec334cd,3183,1073,170,15/1/2023,4,16.56,19.67,46.57,174,Afterpay,42:25.3
298,O-576f945c,4253,235,194,1/7/2022,2,411.07,40.13,782.01,193,PayPal,42:25.3
299,O-d9b3aa25,1392,1107,61,9/9/2023,4,312.11,73.46,1174.98,95,Afterpay,42:25.3
300,O-855b55b0,2940,1237,182,10/3/2022,1,375.35,43.33,332.02,218,PayPal,42:25.3
301,O-a7e50465,1044,1158,25,12/12/2024,3,439.15,160.36,1157.09,114,MasterCard,42:25.3
302,O-12055b80,1459,104,179,28/7/2024,1,298.6,38.7,259.9,89,PayPal,42:25.3
303,O-232b9942,837,1280,140,26/12/2024,2,347.88,200.79,494.97,204,PayPal,42:25.3
304,O-4f587e9f,1047,751,174,11/9/2022,1,21.62,5.26,16.36,80,Afterpay,42:25.3
305,O-b708edbb,1758,346,74,23/12/2022,3,497.49,161.36,1331.11,12,Cash,42:25.3
306,O-15eb7caa,3373,778,92,11/8/2023,1,108.31,20.75,87.56,161,Visa,42:25.3
307,O-fa2d6e80,750,804,121,12/5/2023,1,114.37,28.81,85.56,168,Cash,42:25.3
308,O-c9d43dc9,3779,1113,12,11/12/2024,5,118.21,15.43,575.62,218,Afterpay,42:25.3
309,O-4476b157,3450,120,23,12/12/2024,4,223.38,224.52,669,242,MasterCard,42:25.3
310,O-4994b748,1678,1415,176,13/6/2024,4,408.44,428.36,1205.4,9,PayPal,42:25.3
311,O-7e632729,2219,1194,143,7/8/2022,2,224.63,74.69,374.57,65,Visa,42:25.3
312,O-542d6610,4923,10,108,21/4/2022,3,442.78,93.99,1234.35,124,Visa,42:25.3
313,O-e3cd96f2,811,648,143,9/7/2022,5,135.98,79.33,600.57,46,Cash,42:25.3
314,O-be000064,1842,351,129,30/11/2022,5,262.99,108.45,1206.5,201,Visa,42:25.3
315,O-3d5abd14,3232,21,64,17/5/2024,2,337.09,201.29,472.89,92,Afterpay,42:25.3
316,O-eb281f7b,315,942,88,31/5/2023,1,186.21,16.67,169.54,181,PayPal,42:25.3
317,O-90c2ea6f,763,1283,61,9/6/2022,3,58.54,31.3,144.32,248,Afterpay,42:25.3
318,O-7bf501d3,2916,1098,197,15/10/2023,5,469.74,542.6,1806.1,151,Afterpay,42:25.3
319,O-326c4c1d,3455,959,2,12/2/2023,5,490.27,513.19,1938.16,41,MasterCard,42:25.3
320,O-d962fb98,2177,360,186,9/12/2022,1,372.2,7.51,364.69,79,PayPal,42:25.3
321,O-4ad3ff24,1905,318,128,23/4/2023,1,298.53,86.13,212.4,141,PayPal,42:25.3
322,O-674c0e26,207,561,57,29/9/2022,2,302.45,140.8,464.1,98,Afterpay,42:25.3
323,O-f1478228,1799,876,84,6/3/2022,5,424.07,555.14,1565.21,166,Visa,42:25.3
324,O-76c5b196,2038,769,23,27/11/2022,2,191.62,70.57,312.67,95,Afterpay,42:25.3
325,O-53f34a40,2770,815,7,7/8/2022,2,436.48,146.51,726.45,89,Afterpay,42:25.3
326,O-d2523516,566,1261,88,1/6/2022,1,30.03,0.18,29.85,213,Visa,42:25.3
327,O-eab33e50,3941,57,185,31/12/2022,1,217.13,35.06,182.07,164,Cash,42:25.3
328,O-769717a1,3175,860,8,9/2/2024,2,261.34,79.69,442.99,26,PayPal,42:25.3
329,O-86d7a104,4744,621,190,18/12/2024,4,354.41,401.52,1016.12,151,PayPal,42:25.4
330,O-ffbe4d64,3923,1014,57,13/12/2022,5,261,96.39,1208.61,124,Cash,42:25.4
331,O-59ad7a91,4379,468,172,28/4/2023,3,336.9,260.21,750.49,96,Afterpay,42:25.4
332,O-dc156cc2,380,1132,23,17/2/2022,3,344.94,159.36,875.46,117,Cash,42:25.4
333,O-751ac423,2634,1149,112,15/4/2022,4,473.14,382.51,1510.05,124,Afterpay,42:25.4
334,O-4f89a96e,4281,171,124,19/10/2023,3,465.02,248.51,1146.55,47,Afterpay,42:25.4
335,O-e87ac156,1327,1432,173,3/4/2024,3,48.93,15.44,131.35,122,Visa,42:25.4
336,O-ca1f0a4a,2157,1294,40,16/3/2023,1,166.57,48.36,118.21,147,MasterCard,42:25.4
337,O-d17cd71c,2163,1134,115,25/9/2022,4,358.09,421.17,1011.19,6,Visa,42:25.4
338,O-b1ea85d0,4944,130,32,22/11/2024,2,283.56,163.73,403.39,162,Visa,42:25.4
339,O-50b09bf9,2840,376,9,12/3/2022,5,453.73,395.46,1873.19,105,PayPal,42:25.4
340,O-27f1814e,3310,1082,132,26/8/2023,3,184.36,6.87,546.21,157,Afterpay,42:25.4
341,O-8aa8138c,4723,1371,73,15/2/2024,4,11.29,1.77,43.39,243,Afterpay,42:25.4
342,O-3eb5ace4,1906,414,27,25/1/2023,4,391.44,386,1179.76,73,Afterpay,42:25.4
343,O-92e17f2c,3761,607,198,11/11/2023,3,285.05,2.74,852.41,149,Visa,42:25.4
344,O-3aa525a7,661,684,108,20/6/2022,5,213.89,289.11,780.34,78,Afterpay,42:25.4
345,O-d0109b9a,1439,334,100,13/10/2024,2,343.99,184.82,503.16,100,Cash,42:25.4
346,O-094dd54a,4591,323,177,16/2/2022,1,24.42,2.92,21.5,29,MasterCard,42:25.4
347,O-aefa60fa,4620,18,145,3/8/2023,3,388.8,282.38,884.02,244,Afterpay,42:25.4
348,O-934c216c,1788,711,27,29/11/2024,3,494.56,358.28,1125.4,5,MasterCard,42:25.4
349,O-02a20606,353,308,189,28/8/2024,5,36.55,32.68,150.07,63,MasterCard,42:25.4
350,O-83d53aaa,2934,1371,138,21/10/2022,5,474.31,457.34,1914.21,131,PayPal,42:25.4
351,O-47fdc1e5,2868,1051,190,18/11/2023,5,461.91,422.58,1886.97,54,MasterCard,42:25.4
352,O-367b817b,2941,556,75,19/1/2023,1,188.95,11.08,177.87,171,PayPal,42:25.4
353,O-01e43cf8,3041,75,177,20/12/2023,1,281.97,12.55,269.42,117,PayPal,42:25.4
354,O-1cd264eb,4332,693,79,16/11/2024,4,398.59,159.17,1435.19,50,Afterpay,42:25.4
355,O-45696949,4328,726,154,27/2/2022,3,494.65,425.67,1058.28,243,Cash,42:25.4
356,O-95d549bf,3881,28,178,2/9/2024,4,240.8,20.43,942.77,202,Afterpay,42:25.4
357,O-4b59f48b,384,947,184,21/10/2023,4,40.19,11.15,149.61,243,MasterCard,42:25.4
358,O-c5e1c543,4428,981,134,16/3/2024,2,208.35,36.47,380.23,100,Visa,42:25.4
359,O-83bc6d72,2087,104,42,18/5/2024,2,429.01,91.23,766.79,5,PayPal,42:25.4
360,O-28a8801b,295,724,90,8/4/2022,5,241.81,169.84,1039.21,192,PayPal,42:25.4
361,O-fbc19f5e,4397,620,63,25/5/2023,4,16.87,15.98,51.5,37,Afterpay,42:25.4
362,O-8ebc7530,3440,995,143,19/9/2022,3,131.67,22.51,372.5,47,Cash,42:25.4
363,O-0099ad0c,1214,1024,57,10/5/2022,2,383.55,213.72,553.38,116,Afterpay,42:25.4
364,O-028be372,3505,1175,23,31/5/2023,2,93.71,12.22,175.2,54,Visa,42:25.4
365,O-644bf89f,2894,1121,183,26/9/2022,5,101.02,128.99,376.11,196,Cash,42:25.4
366,O-377a7920,2630,695,185,6/12/2022,3,181.78,1.82,543.52,43,PayPal,42:25.4
367,O-f5e9474a,2112,888,109,15/4/2024,2,191.39,100.39,282.39,70,MasterCard,42:25.4
368,O-425ad6de,2176,1133,163,14/3/2023,1,484.7,99.42,385.28,163,Afterpay,42:25.4
369,O-2e8b0c0f,3515,900,159,26/2/2022,2,44.63,12.89,76.37,171,Cash,42:25.4
370,O-7508502a,299,890,168,28/10/2023,2,435.01,199.52,670.5,248,Visa,42:25.4
371,O-5e07c3dd,4775,441,138,29/3/2022,1,409.32,108.16,301.16,180,MasterCard,42:25.4
372,O-91547187,492,1064,148,6/8/2023,3,321.38,39.34,924.8,68,MasterCard,42:25.4
373,O-e9c5e47c,1549,535,180,30/7/2024,4,225.55,107.71,794.49,98,Cash,42:25.4
374,O-49e0563e,4001,1306,191,20/2/2023,2,113.43,16.8,210.06,72,MasterCard,42:25.4
375,O-b32500fe,2128,547,133,6/11/2022,4,203.37,223.06,590.42,48,Afterpay,42:25.4
376,O-4993ff9e,2745,398,153,1/11/2022,5,240.64,337.79,865.41,103,MasterCard,42:25.4
377,O-45bcb8a4,3054,1484,46,26/7/2023,2,291.86,164.88,418.84,193,Afterpay,42:25.4
378,O-1d6c7b35,4042,986,181,11/10/2023,4,393.33,286.62,1286.7,232,MasterCard,42:25.4
379,O-3c134be0,4931,1343,151,1/6/2022,1,215.49,28.6,186.89,58,Cash,42:25.4
380,O-0442688f,4747,519,137,19/8/2024,1,317.5,30.41,287.09,135,Afterpay,42:25.4
381,O-7d8ccdde,204,207,175,17/7/2022,5,338.76,23,1670.8,72,Visa,42:25.4
382,O-3b2c3ddd,2772,549,53,24/8/2024,3,262.93,97.19,691.6,249,PayPal,42:25.4
383,O-d271a34f,1910,671,178,29/6/2024,3,302.75,82.64,825.61,158,Cash,42:25.4
384,O-3ac68d51,2600,1277,175,17/6/2023,2,109.79,3.26,216.32,171,PayPal,42:25.4
385,O-12f51b8c,4639,101,51,22/9/2024,5,416.69,129.07,1954.38,139,Cash,42:25.4
386,O-bd26c500,4598,438,37,4/7/2024,3,254.91,171.65,593.08,95,Visa,42:25.4
387,O-1156f5c0,697,1260,200,2/4/2023,3,39.66,5.11,113.87,98,Visa,42:25.4
388,O-f14afe05,575,1194,92,27/5/2022,1,97.9,12.85,85.05,91,PayPal,42:25.4
389,O-c72125d7,1580,650,33,13/11/2023,1,65.37,2.93,62.44,237,Afterpay,42:25.4
390,O-bf18e1ee,408,570,132,6/12/2023,3,158.89,68.21,408.46,111,Visa,42:25.4
391,O-b3ac370f,373,699,30,9/12/2022,4,46.76,8.54,178.5,221,Visa,42:25.4
392,O-60fbb50f,3559,1215,169,31/1/2022,3,213.38,120.73,519.41,137,Afterpay,42:25.4
393,O-4772b51b,2688,869,143,24/12/2024,2,78.84,35.9,121.78,162,MasterCard,42:25.4
394,O-8170b26b,4564,695,38,23/4/2023,5,93.43,100.05,367.1,215,Afterpay,42:25.4
395,O-c06be6c1,1959,873,33,9/5/2023,3,17.55,13.29,39.36,31,Visa,42:25.4
396,O-77d4727d,731,96,30,8/5/2022,3,422.75,361.38,906.87,156,Cash,42:25.4
397,O-da8e979d,3572,412,138,22/4/2022,5,253.72,220.25,1048.35,87,MasterCard,42:25.4
398,O-13064a32,4311,1188,5,7/7/2024,5,381.54,457.38,1450.32,92,Cash,42:25.4
399,O-d3e34a08,4184,1031,140,26/6/2024,5,240.07,339.78,860.57,200,Visa,42:25.5
400,O-0ab6eadb,2244,1436,2,28/3/2022,1,483.1,113.68,369.42,52,Cash,42:25.5
401,O-44e8e676,1836,1368,196,21/10/2023,3,291.81,237.98,637.45,97,PayPal,42:25.5
402,O-5e75c28b,3513,633,62,29/4/2023,4,264.56,41.22,1017.02,52,MasterCard,42:25.5
403,O-bd2a4791,4180,1338,67,21/9/2023,2,318.63,150.97,486.29,248,MasterCard,42:25.5
404,O-6e6517db,1038,973,137,5/5/2023,3,39.25,16.53,101.22,30,PayPal,42:25.5
405,O-3ae1338e,2157,1360,28,5/2/2024,1,81.24,1.51,79.73,111,MasterCard,42:25.5
406,O-7cbc953a,1173,1128,169,30/4/2024,2,210.35,42.23,378.47,176,Visa,42:25.5
407,O-d2406da1,2370,28,138,1/5/2022,2,314.77,159.25,470.29,225,Cash,42:25.5
408,O-00113271,2020,742,34,25/8/2024,5,366.45,352.52,1479.73,236,Visa,42:25.5
409,O-4ffcba7a,4317,186,54,27/6/2024,1,228.99,65.84,163.15,247,Afterpay,42:25.5
410,O-4f851fe5,3470,155,162,6/5/2022,1,367.61,12.87,354.74,34,Cash,42:25.5
411,O-7fefcbab,4188,1198,48,4/1/2023,1,361.56,7.47,354.09,234,Cash,42:25.5
412,O-b089784d,205,1142,40,30/11/2023,5,312.75,416.27,1147.48,82,Visa,42:25.5
413,O-0d0d322e,1255,570,182,14/2/2023,2,426.88,145.78,707.98,117,Cash,42:25.5
414,O-fe52504e,468,219,175,5/10/2022,3,259.95,163.82,616.03,108,Afterpay,42:25.5
415,O-03d54836,1933,1441,17,2/2/2024,4,132.61,37.82,492.62,240,MasterCard,42:25.5
416,O-6f7cde92,1158,818,22,19/4/2023,1,238.61,32.17,206.44,159,Visa,42:25.5
417,O-84550242,1533,468,153,28/12/2022,2,424.92,104.38,745.46,171,Cash,42:25.5
418,O-9d854897,3213,920,31,29/5/2024,4,122.85,49.32,442.08,35,Afterpay,42:25.5
419,O-0155512c,2592,968,114,13/3/2023,4,35.64,31.1,111.46,1,PayPal,42:25.5
420,O-85afb7a5,3500,743,160,12/12/2023,2,401.15,146.28,656.02,135,PayPal,42:25.5
421,O-3645689c,2641,1495,116,24/12/2023,1,114.47,1.09,113.38,236,Afterpay,42:25.5
422,O-c46d18fb,602,1192,33,10/8/2022,3,18.06,13.82,40.36,17,Visa,42:25.5
423,O-11e976f3,2593,858,140,7/4/2024,1,315.41,18.35,297.06,10,MasterCard,42:25.5
424,O-7e852e08,4255,1210,121,13/3/2024,2,133.44,5.52,261.36,169,Afterpay,42:25.5
425,O-b3c02fec,764,10,40,14/7/2022,4,417.41,26.72,1642.92,8,MasterCard,42:25.5
426,O-ad6fe8d1,4431,1286,172,26/1/2023,1,335.46,84.96,250.5,42,Cash,42:25.5
427,O-e6e1b4ab,2555,8,115,1/3/2023,4,302.45,31.24,1178.56,146,Visa,42:25.5
428,O-7ae14f13,2926,541,14,7/6/2022,5,52.08,15.27,245.13,8,MasterCard,42:25.5
429,O-13127a1f,4247,1243,85,1/10/2024,3,445.43,347.87,988.42,65,Cash,42:25.5
430,O-809f18ff,4204,748,28,28/8/2022,4,325.01,26.75,1273.29,201,MasterCard,42:25.5
431,O-87351b69,2164,493,47,8/9/2024,4,303.26,224.5,988.54,147,Afterpay,42:25.5
432,O-51c4ea82,3765,492,136,29/11/2024,2,235.3,42.34,428.26,58,Cash,42:25.5
433,O-41b1f828,1812,370,149,18/1/2023,1,390.29,26.15,364.14,184,PayPal,42:25.5
434,O-ff2c542a,2880,1429,110,1/10/2022,5,153.42,196.14,570.96,223,Visa,42:25.5
435,O-55eacf90,3855,910,98,12/9/2024,3,376.83,215.5,914.99,210,MasterCard,42:25.5
436,O-577f6bb9,89,285,191,27/3/2023,4,430.96,264.43,1459.41,242,Cash,42:25.5
437,O-6e9a7ead,2373,452,136,5/12/2023,1,358.51,37.01,321.5,63,Visa,42:25.5
438,O-a04a8bdc,1353,991,194,25/5/2022,2,384.14,101.57,666.71,1,MasterCard,42:25.5
439,O-d2edb57e,3838,1132,99,18/8/2024,1,203.9,2.79,201.11,65,PayPal,42:25.5
440,O-4b3a76c9,747,318,177,25/6/2023,5,373.62,109.94,1758.16,178,MasterCard,42:25.5
441,O-08ffac1c,2329,1100,77,21/6/2023,4,397.54,269.83,1320.33,186,Visa,42:25.5
442,O-af79ee47,2743,1408,178,18/1/2023,1,76.59,20.82,55.77,244,MasterCard,42:25.5
443,O-99417f06,2525,422,155,19/7/2024,1,325.43,72.15,253.28,10,Afterpay,42:25.5
444,O-ebc870cf,1453,632,72,31/12/2022,2,43.47,22.27,64.67,9,PayPal,42:25.5
445,O-51ad6ae7,4689,178,53,3/12/2023,2,190.13,43.66,336.6,239,PayPal,42:25.5
446,O-6eb13351,2530,11,125,5/2/2024,4,102.45,52.58,357.22,209,Visa,42:25.5
447,O-10f75742,4794,411,171,10/12/2024,1,286.93,12.21,274.72,24,Visa,42:25.5
448,O-cfb8db6c,3358,198,15,6/10/2024,1,16.54,3.93,12.61,238,Visa,42:25.5
449,O-d7522dd2,3019,925,65,4/10/2022,3,410.41,57.7,1173.53,126,Visa,42:25.5
450,O-7e808c0d,1071,1128,81,10/8/2023,5,46.48,13.85,218.55,53,Visa,42:25.5
451,O-cf332ad1,1141,445,50,23/7/2024,3,135.26,32.09,373.69,238,Visa,42:25.5
452,O-9c7b0a25,2481,762,13,25/11/2022,2,297.02,128.95,465.09,44,Cash,42:25.5
453,O-115c6850,420,1242,39,10/7/2022,4,328.84,389.97,925.39,40,PayPal,42:25.5
454,O-2625eb74,2827,114,164,15/10/2022,4,161.77,23.23,623.85,199,Afterpay,42:25.5
455,O-64eb2ec6,1023,618,3,8/6/2022,1,308.05,63.05,245,181,Visa,42:25.5
456,O-974d9705,4191,256,3,1/7/2023,2,172.7,59.78,285.62,72,Afterpay,42:25.5
457,O-428c1966,1207,894,11,20/6/2023,1,344.97,95.27,249.7,198,PayPal,42:25.5
458,O-b545c75e,633,1365,69,9/4/2023,1,137.23,3.93,133.3,236,PayPal,42:25.5
459,O-fb8f2e24,4791,421,74,9/2/2024,1,43,1.8,41.2,123,MasterCard,42:25.5
460,O-89bec1b6,2471,837,14,3/4/2023,4,273.8,311.08,784.12,32,Cash,42:25.5
461,O-be511151,4806,380,175,2/9/2023,4,244.82,28.74,950.54,166,PayPal,42:25.5
462,O-9539b8f8,451,570,170,27/12/2022,3,228.08,49.5,634.74,145,PayPal,42:25.5
463,O-47300f59,3429,200,107,10/5/2024,2,385.62,82.46,688.78,80,MasterCard,42:25.5
464,O-6113dab4,928,197,195,17/2/2023,3,140.77,116.57,305.74,104,Afterpay,42:25.5
465,O-872ee495,3232,1170,103,17/4/2022,1,86.61,6.19,80.42,200,Afterpay,42:25.5
466,O-2e3ca798,445,867,148,10/9/2023,3,453.25,147.71,1212.04,144,PayPal,42:25.5
467,O-e66fd63c,4633,312,114,17/1/2023,5,469.33,260.69,2085.96,204,Visa,42:25.5
468,O-06bf69bb,4090,78,91,9/2/2024,4,425.55,394.92,1307.28,176,MasterCard,42:25.5
469,O-a45c6e5f,282,730,145,30/7/2024,3,55.64,39.52,127.4,125,Cash,42:25.5
470,O-95329b2b,4898,640,112,9/2/2023,2,92.31,30.11,154.51,199,PayPal,42:25.5
471,O-42331651,4767,767,16,26/6/2023,4,448.93,292.02,1503.7,122,Visa,42:25.5
472,O-6f7c7c8f,1408,459,121,29/10/2024,5,462.46,638.37,1673.93,34,PayPal,42:25.5
473,O-d1e2c22c,2531,1323,172,8/2/2022,3,198.14,9.76,584.66,179,MasterCard,42:25.5
474,O-a4d74bec,1973,519,34,17/8/2024,5,128.72,67.86,575.74,217,MasterCard,42:25.5
475,O-9c7f01e2,249,1098,108,26/8/2024,3,86.43,5.11,254.18,163,Visa,42:25.5
476,O-179cd0cd,1752,521,5,2/1/2023,3,364.26,27.82,1064.96,58,Afterpay,42:25.5
477,O-1d5ca988,4339,696,133,1/12/2023,4,424.69,32.84,1665.92,196,Visa,42:25.5
478,O-c19a0684,3228,566,124,21/10/2024,4,313.97,95.25,1160.63,244,Cash,42:25.5
479,O-a4bb6313,1558,1162,79,11/12/2022,2,210.08,68.38,351.78,188,PayPal,42:25.5
480,O-b96b9d75,89,104,63,10/11/2024,1,133.78,15.43,118.35,74,Afterpay,42:25.6
481,O-29a4f96c,3976,538,86,11/8/2022,3,108.16,96.32,228.16,188,MasterCard,42:25.6
482,O-4e2c8ba8,3825,1082,195,4/2/2024,2,426.34,252.61,600.07,43,PayPal,42:25.6
483,O-a5fafc46,523,46,33,4/11/2024,5,103.98,72.21,447.69,32,PayPal,42:25.6
484,O-4a678180,2667,773,6,27/12/2024,5,79.18,89.55,306.35,28,MasterCard,42:25.6
485,O-42f1a37a,3596,145,110,16/2/2023,1,130.34,38.56,91.78,99,Visa,42:25.6
486,O-ba4289f3,2886,362,131,10/9/2022,5,237.2,240.97,945.03,149,PayPal,42:25.6
487,O-43ce157a,4204,1183,196,5/8/2022,3,187.29,39.66,522.21,95,MasterCard,42:25.6
488,O-ef0f7569,3901,1297,106,20/11/2022,4,243.64,270,704.56,34,MasterCard,42:25.6
489,O-96791eb3,714,849,195,14/6/2023,1,323.85,8.81,315.04,40,MasterCard,42:25.6
490,O-bf5be56c,3138,187,183,26/12/2023,5,456.43,53.32,2228.83,13,Visa,42:25.6
491,O-a0b1370e,3297,388,188,24/8/2023,1,436.95,13.89,423.06,221,Cash,42:25.6
492,O-c72d08d7,4975,791,86,23/1/2023,3,84.86,13.85,240.73,183,PayPal,42:25.6
493,O-f355c9b1,2744,1396,151,27/9/2023,4,146.84,78.16,509.2,237,MasterCard,42:25.6
494,O-f0a71293,1718,1248,137,14/1/2023,4,391.26,16.12,1548.92,41,Cash,42:25.6
495,O-ca9b8c75,4996,819,54,16/7/2022,5,52.98,27.65,237.25,102,Cash,42:25.6
496,O-9147f168,2598,1168,91,24/12/2023,1,389.42,6.02,383.4,110,Afterpay,42:25.6
497,O-4efeb3e9,775,776,135,14/11/2022,5,71.38,7.95,348.95,91,MasterCard,42:25.6
498,O-3690ef84,2255,1231,84,5/1/2024,4,312.83,161.1,1090.22,209,Afterpay,42:25.6
499,O-bb7c14e3,4920,262,119,1/5/2022,5,331.39,241.47,1415.48,66,MasterCard,42:25.6
500,O-cd9d86b8,4564,1308,190,7/10/2024,5,18.89,16.9,77.55,67,Cash,42:25.6
501,O-fd7ef189,2898,1237,134,2/2/2023,2,249.07,110.13,388.01,65,Cash,42:25.6
502,O-dd29ddc8,4475,374,118,31/3/2024,3,240.6,24.77,697.03,225,Cash,42:25.6
503,O-fc796fe0,1648,320,196,6/1/2022,2,481,278.52,683.48,74,Afterpay,42:25.6
504,O-ce102ece,1363,1426,174,12/11/2022,2,422.09,74.08,770.1,220,MasterCard,42:25.6
505,O-e2db16c4,2557,2,31,19/1/2023,3,357.49,305.13,767.34,34,Cash,42:25.6
506,O-aed1ff78,2940,981,79,5/12/2023,3,324.03,179.03,793.06,157,Afterpay,42:25.6
507,O-10370335,2964,707,70,10/9/2024,3,115.75,16.9,330.35,183,PayPal,42:25.6
508,O-1ec9b9a6,2164,1458,181,12/7/2023,2,13.52,3.4,23.64,245,MasterCard,42:25.6
509,O-c5d5e19a,3607,1015,20,9/11/2023,3,355.12,42.86,1022.5,44,Visa,42:25.6
510,O-3e11096c,1950,358,76,23/8/2023,4,402.01,30.62,1577.42,134,PayPal,42:25.6
511,O-a260cf09,305,623,8,15/7/2022,1,285.03,67.43,217.6,202,Visa,42:25.6
512,O-7f9f5070,4945,800,145,11/2/2022,1,91.54,8.52,83.02,229,Afterpay,42:25.6
513,O-845cd157,356,667,145,13/4/2024,5,290.05,290.76,1159.49,111,Visa,42:25.6
514,O-9571e144,48,228,57,27/4/2022,4,335.39,178.69,1162.87,115,Cash,42:25.6
515,O-e0d66a78,3606,313,127,5/9/2022,3,347.77,139.82,903.49,59,Afterpay,42:25.6
516,O-50dca774,2964,200,115,20/10/2023,5,248.83,223.65,1020.5,25,Visa,42:25.6
517,O-869ba078,1374,1416,103,4/10/2024,5,205.9,117.11,912.39,114,Afterpay,42:25.6
518,O-6c8e7b49,262,1473,52,13/7/2024,4,437.89,510.15,1241.41,7,MasterCard,42:25.6
519,O-35cb3d7b,4038,1245,198,26/1/2023,1,304.56,60.44,244.12,141,MasterCard,42:25.6
520,O-8dc55f25,4355,1465,19,24/2/2023,3,275.56,181.22,645.46,145,MasterCard,42:25.6
521,O-f0b0f8df,481,217,125,16/6/2023,3,78.99,27.46,209.51,15,Visa,42:25.6
522,O-40fb4057,60,1369,174,22/11/2024,1,305.12,10.84,294.28,52,Cash,42:25.6
523,O-2c3272a3,2203,1363,89,23/10/2023,2,352.09,80.14,624.04,48,Afterpay,42:25.6
524,O-ec9bf519,1901,262,71,12/8/2022,5,491.24,498.81,1957.39,53,Visa,42:25.6
525,O-3bb21ada,3618,1396,117,27/4/2023,2,428.82,137.88,719.76,6,MasterCard,42:25.6
526,O-c272f243,4951,1476,143,3/3/2022,4,133.39,39.85,493.71,57,MasterCard,42:25.6
527,O-b3fef6ff,3640,1189,169,4/10/2023,1,366.23,24.4,341.83,47,Afterpay,42:25.6
528,O-1d33dd1d,2095,1180,112,23/4/2024,4,52.17,59.63,149.05,185,Afterpay,42:25.6
529,O-e2cc3002,3369,1426,82,29/11/2022,4,210.21,249.71,591.13,229,Cash,42:25.6
530,O-492bbde0,457,738,125,12/6/2024,3,131.89,27.55,368.12,161,PayPal,42:25.6
531,O-39cd5d5c,187,1365,181,4/10/2022,4,219.44,238.39,639.37,165,MasterCard,42:25.6
532,O-755b2727,25,1057,71,21/4/2024,3,184.62,70.92,482.94,193,MasterCard,42:25.6
533,O-6cdc84fd,4345,260,16,1/12/2022,1,127.89,6.46,121.43,103,Afterpay,42:25.6
534,O-7eb7d79a,1315,1190,3,2/8/2024,3,217.71,144.94,508.19,243,MasterCard,42:25.6
535,O-0af26793,4720,589,105,22/4/2024,2,109.24,56.31,162.17,10,Visa,42:25.6
