web_activity_key,customer_key,date_key,session_id,page_views,duration_seconds,converted,created_at
229,2798,2023-12-23,8b7f8078-4f1e-457b-95e5-fa00245db33c,14,875,0,2025-07-23 23:42:39.300622
230,4760,2023-05-17,bb3fd3af-1fdd-431d-bf69-f071db53b39f,15,444,1,2025-07-23 23:42:39.301237
231,3957,2023-03-10,7e66a60f-982b-48cb-bbe8-a5e41273a5eb,4,215,1,2025-07-23 23:42:39.301737
232,3086,2024-03-09,dacb2e77-47d8-469a-bf11-7ac57a45b00b,15,380,1,2025-07-23 23:42:39.302372
233,793,2024-08-24,79c8c0b0-3c9e-4476-b800-6b19ce921916,12,342,0,2025-07-23 23:42:39.302916
234,3932,2024-12-08,94a3c673-af8f-4776-904d-4d4223c12fbc,5,875,1,2025-07-23 23:42:39.303470
235,4192,2023-04-27,5d4e3250-9c1c-4606-a500-735bc6a95bd9,2,168,0,2025-07-23 23:42:39.304023
236,1561,2024-04-09,57db2a08-12cc-4d34-88af-3c0cb595373a,13,855,1,2025-07-23 23:42:39.304549
237,1999,2022-08-11,9ee62920-cb71-4954-8da4-99789905127f,3,851,0,2025-07-23 23:42:39.305126
238,4144,2022-10-23,f1f9bc05-be58-4460-9509-918da624190c,4,874,0,2025-07-23 23:42:39.305643
239,1216,2022-11-05,9fb3b593-65ae-41e1-aeec-18eaa270d227,8,652,1,2025-07-23 23:42:39.306216
240,1369,2023-02-05,da0e1fed-6bcd-4cba-b70c-d4cac340ef77,3,453,0,2025-07-23 23:42:39.306739
241,1116,2022-06-17,2165d599-e09d-4135-b02f-32adbb860758,5,563,0,2025-07-23 23:42:39.307298
242,4905,2023-11-15,3af5f725-041d-46f2-9d27-4bc7838b0eeb,8,416,0,2025-07-23 23:42:39.307872
243,4339,2023-04-07,e07f8951-1656-44f3-8d0c-db1e02ad52a6,2,509,0,2025-07-23 23:42:39.308502
244,2694,2022-02-03,7e584f82-a11c-463a-bac8-d0d98ab95e92,11,667,1,2025-07-23 23:42:39.309098
245,2292,2022-06-19,584eb2a3-cc1c-4cd4-8e7a-ea09b7c07805,15,815,0,2025-07-23 23:42:39.309629
246,3644,2023-11-12,189831c3-d6af-4b5e-88ff-d94909d713fb,9,124,1,2025-07-23 23:42:39.310245
247,4597,2023-08-23,a255dfdc-7de8-44d6-afdb-90cd2251aac4,2,240,0,2025-07-23 23:42:39.310796
248,1376,2022-12-13,8fe2ab71-59d0-44c5-804f-117b95c308d7,12,427,0,2025-07-23 23:42:39.311338
249,1958,2024-10-31,cc9be0f8-5217-4bb1-b10f-91dea105fa63,12,800,0,2025-07-23 23:42:39.311885
250,789,2022-02-01,07fd562c-0fec-4fa7-89c7-0f414b1c84a3,12,714,1,2025-07-23 23:42:39.312529
251,9,2022-11-21,a9bc7bb7-eefb-4857-99f4-3c5de9fba607,11,568,1,2025-07-23 23:42:39.313299
252,846,2023-08-13,33279d2b-dbc4-4795-a6e6-a14283477e12,1,853,0,2025-07-23 23:42:39.314118
253,1082,2024-04-18,02187979-6f8a-4c59-9512-87b055174847,1,344,1,2025-07-23 23:42:39.314921
254,1592,2024-10-31,29f1d543-7ad3-40b9-8e2a-0e627b847ced,7,159,1,2025-07-23 23:42:39.315985
255,22,2023-09-13,3c1ad4cf-baf7-4678-a766-7327605b9e28,15,328,0,2025-07-23 23:42:39.316834
256,3133,2023-04-07,33670015-a789-4986-bcbb-b9d6300a0134,6,869,0,2025-07-23 23:42:39.317604
257,106,2024-02-25,87449c43-f1d8-437d-9c92-f85bfaae7a5d,4,862,0,2025-07-23 23:42:39.318432
258,1325,2023-05-17,d533f438-5d94-4c05-aa91-7b7485ea104b,1,239,0,2025-07-23 23:42:39.319237
259,4479,2023-05-18,1b8f481d-a48a-47b9-9160-55aff13dcc1e,10,548,0,2025-07-23 23:42:39.320047
260,4423,2023-10-24,80849b47-ad51-4739-9de7-2ffbdcb21881,12,383,0,2025-07-23 23:42:39.320870
261,4447,2022-10-15,050091a7-d753-4ef1-9dd2-8effc25c0c01,1,192,1,2025-07-23 23:42:39.321644
262,292,2024-08-04,ec272432-cf8e-4c03-908e-de5f3d04b307,8,240,1,2025-07-23 23:42:39.322445
263,4737,2023-11-30,24f990eb-559b-4f18-8adf-94d197cdca91,15,256,0,2025-07-23 23:42:39.323250
264,2779,2022-06-07,f6341c74-79ca-4d67-bdfd-fc3909ac4ffe,15,567,0,2025-07-23 23:42:39.324050
265,2652,2024-01-31,cc0fa709-68c9-4d7d-90f0-bf4cc7c88bc2,9,303,0,2025-07-23 23:42:39.324968
266,4746,2024-11-19,ee2c25aa-66d9-4cf6-9890-686f1f478f97,7,66,1,2025-07-23 23:42:39.325581
267,2102,2022-03-28,333174c7-ea0c-4e79-98b1-607a3a8a75f7,10,157,1,2025-07-23 23:42:39.326195
268,3754,2024-01-04,bd8c3927-96ff-41c8-be63-c0c3564a63b5,12,684,1,2025-07-23 23:42:39.326738
269,2065,2022-02-23,f565025b-1a3d-4163-9b7d-3436e4060424,5,205,0,2025-07-23 23:42:39.327347
270,4803,2022-06-06,18bede03-31f4-421d-bf88-e8c66347759a,7,150,0,2025-07-23 23:42:39.327893
271,1926,2022-01-03,0d220252-4b38-4932-80d9-d43645f639cd,1,142,1,2025-07-23 23:42:39.328430
272,1087,2024-06-14,338709c8-4198-4704-9265-ef0dad02a380,1,130,1,2025-07-23 23:42:39.329000
273,1208,2023-09-19,67edc1c3-c64e-44a5-b3d2-d62a8e6464d0,2,483,1,2025-07-23 23:42:39.329550
274,706,2023-04-25,a8ede620-b2a9-4211-8cf8-21214367c2d6,7,275,0,2025-07-23 23:42:39.330123
275,768,2023-02-07,c35dcfcc-92f3-4e63-987c-50eb289d5f49,15,581,1,2025-07-23 23:42:39.330659
276,183,2024-08-12,f9330aac-8a20-4677-a460-b60bed20c3f3,2,32,0,2025-07-23 23:42:39.331241
277,3887,2022-06-06,4618f644-139f-4b3e-af3b-f4479eb69493,1,533,1,2025-07-23 23:42:39.331788
278,1228,2024-07-10,5c827f55-07c5-4e9d-8b7b-0298633df441,12,365,0,2025-07-23 23:42:39.332339
279,4537,2022-01-20,7f9bea4f-8c17-4262-bfb4-0fdbbf9f4412,11,477,0,2025-07-23 23:42:39.332874
280,117,2022-12-06,2d21f96e-7fa8-4ad6-a4a5-e82c5c6559bf,1,735,0,2025-07-23 23:42:39.333412
281,4551,2024-07-19,de46e492-dc36-4265-90ef-bccc68b0118c,2,149,1,2025-07-23 23:42:39.333953
282,3076,2022-08-04,3fc5b129-0e58-4c20-935e-ad3b80ed031d,6,195,0,2025-07-23 23:42:39.334489
283,1592,2022-09-28,71773946-affa-4da0-9eee-769f05d08d5d,4,744,1,2025-07-23 23:42:39.335035
284,2004,2024-09-06,57c66488-546c-4c89-abb5-ab50389c96ba,8,822,1,2025-07-23 23:42:39.335566
285,568,2023-10-29,dedd2f69-4c5e-4262-b4bd-65983565c24b,10,483,1,2025-07-23 23:42:39.336257
286,1522,2024-05-31,e17d3590-9ffc-41e0-afde-7ef391f136d0,12,551,0,2025-07-23 23:42:39.336810
287,2231,2022-02-23,756bb0ec-8f5a-4556-b08f-ccb810e0e9dd,13,515,1,2025-07-23 23:42:39.337416
288,127,2024-04-06,286c026d-3dbd-42a4-9f06-dbc2c752db3e,5,506,1,2025-07-23 23:42:39.337959
289,4418,2023-01-24,2f01604b-c38d-4a6f-a372-c1c4bc2ea487,3,269,1,2025-07-23 23:42:39.338495
290,2204,2024-03-05,e0575039-47b4-439c-b7a3-e902a184d1d4,9,375,1,2025-07-23 23:42:39.339032
291,1839,2022-04-28,b56f1a59-37c4-41bc-9b04-aa06e58ad330,15,581,1,2025-07-23 23:42:39.339558
292,3621,2022-05-16,dfd342c4-e3cd-46b6-ac49-4e55b92eb2ff,3,742,1,2025-07-23 23:42:39.340108
293,2668,2023-02-04,692b0044-11e3-40a5-bb8a-53fdff16688c,12,850,0,2025-07-23 23:42:39.340626
294,2837,2024-11-24,073489e7-94e1-49cf-bce0-500cb0cc29b2,14,869,0,2025-07-23 23:42:39.341179
295,2648,2024-01-16,ba15a49f-f2a6-45a0-838f-814f20592571,4,835,0,2025-07-23 23:42:39.341690
296,1638,2024-01-17,9b2f7b93-3409-4120-b6e2-397da0817a09,5,118,1,2025-07-23 23:42:39.342239
297,628,2023-03-15,dc7f3237-27e4-46e2-96b2-32af4dec6a87,1,501,1,2025-07-23 23:42:39.342747
298,3179,2022-11-20,05badd99-0cdb-4d17-8d0f-eae7dab4121f,5,615,0,2025-07-23 23:42:39.343325
299,1272,2022-01-17,fbe80f94-f297-4a62-b3f5-ffee67cad262,12,380,0,2025-07-23 23:42:39.343914
300,2303,2022-10-15,5574b025-c87a-48da-ac66-d774af0aba6e,4,776,0,2025-07-23 23:42:39.344468
301,3870,2023-01-28,26035521-3747-45b7-915e-ed62c9147e7c,3,244,1,2025-07-23 23:42:39.345069
302,1954,2024-06-18,5237f1aa-d3c4-4b49-980b-65ed087449c2,3,572,1,2025-07-23 23:42:39.345665
303,1746,2024-06-21,ebc57ffd-b27f-4ee6-b870-c4f7ab12ec03,15,162,0,2025-07-23 23:42:39.346302
304,4310,2023-11-13,afc61017-bde2-4dcf-b96a-361790740a98,12,107,0,2025-07-23 23:42:39.346869
305,460,2023-06-05,c193baf9-d6fa-43ea-b6f9-d4e509c30293,2,112,0,2025-07-23 23:42:39.347403
306,1209,2022-11-01,b2330ba8-274e-40bd-866b-fd460c5db316,9,205,0,2025-07-23 23:42:39.347938
307,2201,2024-12-15,418c8d7d-fedd-46de-820b-498c94185f3e,4,675,0,2025-07-23 23:42:39.348470
308,625,2024-10-11,ce0c753d-088c-43c4-8f53-891a42bc1346,12,829,0,2025-07-23 23:42:39.349037
309,2429,2022-01-11,175d726e-23e5-493f-85b4-fe6309bed7b6,15,552,0,2025-07-23 23:42:39.349565
310,2286,2022-04-23,e43a4f2e-f499-404f-ad99-de6c65355199,6,409,0,2025-07-23 23:42:39.350119
311,724,2024-11-11,9780f207-2367-426f-aa5a-9354fae270b9,8,364,1,2025-07-23 23:42:39.350636
312,2692,2022-02-23,bde93d30-55ef-48fe-b2e4-2e43a0a808ca,10,859,0,2025-07-23 23:42:39.351185
313,445,2022-06-08,9777b29e-3b16-4894-9ade-a29b3b32d773,8,711,0,2025-07-23 23:42:39.351699
314,3908,2022-09-26,5f25b1cf-bf8b-4f9a-b42e-6da5f44aa463,3,842,1,2025-07-23 23:42:39.352265
315,2585,2024-02-16,6a333959-89ef-41b8-b853-380157eef998,2,303,0,2025-07-23 23:42:39.352844
316,1276,2022-08-26,a7e1eeb9-7519-4826-9cf0-70074e6fbd6b,10,465,1,2025-07-23 23:42:39.353626
317,2343,2023-12-19,086f18b0-5f48-4c7a-8648-9fd9a5faa7f4,13,52,1,2025-07-23 23:42:39.354190
318,3771,2022-05-01,14f777c6-43eb-46a2-a667-ffd282bc8a5a,10,801,0,2025-07-23 23:42:39.354706
319,2253,2022-09-09,e221b7be-c271-4d39-9e0e-6f2e0312cdf3,13,38,1,2025-07-23 23:42:39.355286
320,148,2022-12-28,dd91465f-02e5-42fa-a372-81ba505635f7,8,359,0,2025-07-23 23:42:39.355836
321,3012,2024-07-06,cfc74405-2281-4c69-b1bd-6df3acac9fae,6,896,0,2025-07-23 23:42:39.356375
322,2001,2023-06-26,cf260563-21cd-4d0e-a77a-78495af59fbd,4,416,1,2025-07-23 23:42:39.356917
323,1001,2022-04-25,b2be78aa-d827-4050-b8c0-1006715e4ac7,4,272,0,2025-07-23 23:42:39.357451
324,3701,2024-08-01,e98ca74f-9ef6-414e-b234-a163d44c4319,10,40,1,2025-07-23 23:42:39.357987
325,1834,2024-12-31,6c7e32b3-695d-4333-8f95-dfd121eb9764,12,407,1,2025-07-23 23:42:39.358524
326,247,2024-02-19,846125d7-9cb8-4960-a416-971b88bc2b85,13,894,1,2025-07-23 23:42:39.359064
327,4645,2022-02-22,d5560979-72fd-4410-b8dd-7253c24dfc0e,5,795,1,2025-07-23 23:42:39.359596
328,3912,2024-05-21,b066ca5c-3b13-45fc-bdb2-c97040b95207,2,749,0,2025-07-23 23:42:39.360150
329,4186,2024-04-06,410a3ec0-f035-4070-bb69-0de24cbcc2c5,15,597,0,2025-07-23 23:42:39.360667
330,3907,2024-08-04,7b75f5b8-bdab-4cec-9e8b-85ad6a58da58,6,58,1,2025-07-23 23:42:39.361217
331,1067,2024-09-26,ba656e1c-e173-4b63-ae9f-a3f4c5cb6fc3,11,326,1,2025-07-23 23:42:39.361735
332,4169,2022-10-29,4e8ca862-ef47-47e1-9380-338c778384a7,7,595,1,2025-07-23 23:42:39.362290
333,3424,2024-10-11,ac789724-7b9b-4488-900a-4e750e444de0,2,604,1,2025-07-23 23:42:39.362822
334,4327,2024-09-07,fec98f68-a435-4559-b66b-aa19528ec032,15,301,1,2025-07-23 23:42:39.363364
335,1326,2023-08-05,95ad1f26-03ba-4e5e-9b1b-0ccc10293d6b,15,91,0,2025-07-23 23:42:39.363898
336,3856,2023-10-09,2770f6b9-b125-4afa-9bdf-3f6157850555,15,682,1,2025-07-23 23:42:39.364432
337,4124,2023-12-15,b7f4e74e-8b90-4f2e-ab9b-8a904ba829ec,5,696,0,2025-07-23 23:42:39.364964
338,1222,2024-03-27,b1c71711-1e13-4cc4-be8e-207807d879c2,6,771,0,2025-07-23 23:42:39.365496
339,198,2022-09-27,c2ab3d23-aaa7-4e40-ad7c-df5fe125bbc8,9,221,1,2025-07-23 23:42:39.366034
340,794,2022-12-24,fdfca5b2-1d94-441e-becf-67b9605fab22,12,345,1,2025-07-23 23:42:39.366556
341,276,2024-10-26,cbaa7a9b-9359-4fa1-b040-f61c322d6f62,12,351,1,2025-07-23 23:42:39.367098
342,376,2022-10-16,70c40a34-1eba-4f11-b957-0230fdf8a659,14,528,0,2025-07-23 23:42:39.367608
343,1700,2022-03-16,40f43098-c6c6-4ab2-95bb-3a3b1b704927,2,614,0,2025-07-23 23:42:39.368157
344,3314,2022-03-16,b7d873bc-88c6-43da-8118-d31b13a4daa3,14,768,0,2025-07-23 23:42:39.368693
345,158,2024-03-26,182e9c1d-6b53-4a15-93fc-ba89dfcd6633,8,813,0,2025-07-23 23:42:39.369253
346,262,2023-08-15,aafabee0-dc42-45e0-8a1a-f51be075f9c8,3,727,0,2025-07-23 23:42:39.369779
347,3785,2023-06-15,058c8800-f551-4df5-884c-3289b197b90a,12,385,0,2025-07-23 23:42:39.370322
348,3205,2022-11-23,156a9cad-535a-454f-a33f-a0e832b3cbeb,7,704,1,2025-07-23 23:42:39.370873
349,3972,2023-05-05,23f99471-493d-4971-8ec0-d1813d26cef1,12,184,0,2025-07-23 23:42:39.371401
350,1642,2024-08-25,48f1adf4-a20f-46ff-a720-4212d79b1d72,2,417,1,2025-07-23 23:42:39.371937
351,2647,2023-02-21,db5e60e3-9905-4837-842d-016b1facb379,15,556,1,2025-07-23 23:42:39.372465
352,4571,2024-01-15,ebc4631e-f48c-490b-83f7-3f839d779382,12,176,0,2025-07-23 23:42:39.373062
353,4217,2023-07-04,6ead873c-aa14-4264-a796-7a800a5a04d5,1,640,1,2025-07-23 23:42:39.373611
354,374,2023-08-01,b53c541e-a188-4b6c-8397-58e70e514f25,7,178,0,2025-07-23 23:42:39.374166
355,2836,2022-04-01,c4bfdb2d-490d-488e-a892-69828456fb9c,14,40,1,2025-07-23 23:42:39.374901
356,3859,2023-11-03,0b295bbb-197b-4768-949c-8689c8c86f9f,2,219,1,2025-07-23 23:42:39.375514
357,1345,2024-03-22,9f5871e5-50cd-45af-bc38-c049cbe9cd50,11,868,1,2025-07-23 23:42:39.376132
358,1287,2024-03-13,20e6c0db-5c4f-402a-95e3-0d9b945d5d2b,3,769,0,2025-07-23 23:42:39.376662
359,3387,2024-01-29,2bf4733c-a22b-4946-a691-49611f42a05c,14,673,1,2025-07-23 23:42:39.377277
360,26,2022-06-13,295d46bc-955e-4d4c-a0f5-bf02f469aa70,10,835,0,2025-07-23 23:42:39.377842
361,839,2024-11-06,78bf9be1-e4bc-445c-b4d8-f8121f2b78a5,2,293,1,2025-07-23 23:42:39.378403
362,678,2023-01-19,4643cc2c-8b6a-4b2a-9122-b2dd69cf2831,14,513,0,2025-07-23 23:42:39.379011
363,1698,2022-09-26,481bd358-97a2-4740-b8df-20a48acc9227,11,720,0,2025-07-23 23:42:39.379558
364,2479,2023-08-24,20fe817c-2734-4e9f-8b0b-57b452998757,13,851,1,2025-07-23 23:42:39.380162
365,1847,2022-05-19,1df4a820-e5f0-409c-b7ea-ef3498a095f2,13,391,1,2025-07-23 23:42:39.380738
366,4765,2022-01-26,83ac08cc-81b4-4c29-b2bc-49d73b2ad369,4,720,1,2025-07-23 23:42:39.381336
367,3518,2023-01-28,719a75bb-4105-421e-b42b-ddfb138af3ed,1,219,0,2025-07-23 23:42:39.381907
368,2571,2024-09-23,0e601d8a-ca8a-4dbd-a11a-cbe9af965b3f,9,648,0,2025-07-23 23:42:39.382459
369,233,2023-01-03,5c654b27-7e67-4057-9cf0-8b53e9be4554,6,457,0,2025-07-23 23:42:39.383001
370,2133,2023-01-09,03caf0d1-f426-4108-9ea0-304d9d8f814f,10,813,1,2025-07-23 23:42:39.383539
371,421,2024-08-02,dc07ca5d-ac61-418b-b56c-50c9c599a1ef,14,423,0,2025-07-23 23:42:39.384085
372,1124,2023-01-15,764c06e5-ea8a-4841-826f-052ef4628845,13,237,1,2025-07-23 23:42:39.384609
373,3721,2023-04-03,bc19183e-84b3-4f56-9bac-c8c5a6990b21,8,239,1,2025-07-23 23:42:39.385148
374,414,2022-06-22,a97be540-c690-4996-9999-62099584b01e,8,166,0,2025-07-23 23:42:39.385644
375,3557,2023-09-17,e3b13b9e-62ef-4362-b19c-271775657144,11,636,1,2025-07-23 23:42:39.386290
376,4939,2022-03-10,d75a8e59-2204-41c4-b24f-3029f07152f2,12,198,0,2025-07-23 23:42:39.386831
377,3098,2024-10-03,1da012b1-bc41-4f28-976a-9af4943f614a,10,209,0,2025-07-23 23:42:39.387388
378,4288,2023-04-06,46f3f020-da2b-4f0a-b90c-0b95a3726e1a,3,303,1,2025-07-23 23:42:39.387927
379,3683,2022-07-27,809fee1d-9db2-4800-8219-23b47bd61f05,13,541,1,2025-07-23 23:42:39.388454
380,1069,2023-02-11,04d848fa-f3ad-421a-a004-923e43e0258e,14,692,1,2025-07-23 23:42:39.389020
381,1845,2023-11-28,bced4ccb-6970-44c4-8423-9ed1d7aad1bf,3,436,1,2025-07-23 23:42:39.389546
382,40,2024-08-03,48656088-3a15-4c43-8392-45243ca9b4a2,6,727,1,2025-07-23 23:42:39.390101
383,3237,2022-01-04,d55019e3-4115-4dfa-afc5-e6e0c79d3a88,7,326,1,2025-07-23 23:42:39.390617
384,2936,2024-11-23,6337440e-a905-4590-86f5-7db75ec2b3fe,3,845,0,2025-07-23 23:42:39.391208
385,3173,2022-11-06,5322960d-5ae3-41b1-bea0-728575045f1f,5,195,1,2025-07-23 23:42:39.392101
386,3414,2024-09-09,cd047699-b112-4ff6-9672-615be144622e,11,345,1,2025-07-23 23:42:39.392987
387,1747,2023-06-19,d8b62156-8826-4fc5-8a58-3851e09fca92,5,204,1,2025-07-23 23:42:39.393879
388,856,2023-05-09,a4af254a-e95c-411d-9a3b-49c5208fb3e6,1,684,0,2025-07-23 23:42:39.394660
389,2966,2023-10-16,9992d328-0966-4277-8e69-2e2e886336b6,8,793,0,2025-07-23 23:42:39.395290
390,1089,2022-11-08,115f6c72-1643-4740-8eb6-eb3fbafd67d5,2,445,0,2025-07-23 23:42:39.395871
391,4662,2024-06-11,b80795ea-7b1b-49ec-a030-7af91b7efe7b,15,792,0,2025-07-23 23:42:39.396435
392,1887,2023-08-20,1eeb3671-8573-4fc4-907f-29e3cb15c5b4,13,559,1,2025-07-23 23:42:39.397031
393,4538,2024-01-09,dcd8885d-bf5b-4d9e-8c64-662589d30d7a,10,531,1,2025-07-23 23:42:39.397572
394,134,2022-06-16,fa9f75f0-e0f0-463e-9d70-f7b36d32f17a,1,747,1,2025-07-23 23:42:39.398183
395,3800,2023-12-21,9701d905-21ba-420b-b7e8-232b163e383b,15,689,1,2025-07-23 23:42:39.398941
396,117,2023-12-05,ceff3022-8358-4270-9711-81f1f5a3b6b3,10,442,1,2025-07-23 23:42:39.399695
397,2814,2022-04-10,7f6a1bcc-3aed-4f19-8bc3-10c2563cc960,7,168,1,2025-07-23 23:42:39.400463
398,3878,2022-11-08,03cf44e5-538b-461c-92ed-2ecdba79eeeb,15,145,1,2025-07-23 23:42:39.401265
399,3958,2023-01-27,5b1ddfa8-2c54-4b26-b29f-4a6a09615220,15,863,1,2025-07-23 23:42:39.402050
400,231,2023-06-08,6f810187-6bcd-4a35-b288-fe5260e8f760,15,879,0,2025-07-23 23:42:39.402841
401,3360,2024-12-10,ad10e331-f665-4e98-91f5-5864dc4965c0,10,618,1,2025-07-23 23:42:39.403588
402,3744,2022-04-28,a263da8f-75da-4636-99fe-05d4c87643ed,7,282,0,2025-07-23 23:42:39.404391
403,4960,2022-04-04,56c8fd12-a1a9-4f38-84cd-7616f45c7120,5,626,1,2025-07-23 23:42:39.405201
404,2037,2024-11-10,859247a2-c652-4557-9926-d06aed2170a7,15,658,0,2025-07-23 23:42:39.405987
405,4934,2023-04-25,afd6aac4-ed98-46ea-8159-7b85b16e25c5,7,414,1,2025-07-23 23:42:39.406729
406,1152,2024-11-25,82bf53cd-a300-454d-a01b-b305526beb43,10,700,1,2025-07-23 23:42:39.407522
407,1551,2024-05-22,e3fb91dc-1d8a-446d-87f8-dbaca1607c04,13,802,0,2025-07-23 23:42:39.408308
408,206,2022-05-23,8d92a994-35b7-4fdf-b10a-0eb5300201a5,7,508,0,2025-07-23 23:42:39.409347
409,605,2023-08-28,356f0bcd-76ef-4bb6-901d-e6877ef2b692,8,147,1,2025-07-23 23:42:39.410204
410,1240,2023-12-31,d837a105-58a2-4362-a829-c0c46a8fbfb1,5,614,0,2025-07-23 23:42:39.411102
411,649,2023-04-09,008d3449-418a-4621-9af5-8fc4f9e00c5e,9,309,0,2025-07-23 23:42:39.411905
412,4716,2024-06-21,0fbcd679-1642-4bc3-b127-164e87b55433,2,588,0,2025-07-23 23:42:39.412685
413,2514,2023-01-22,e20e9364-6e8f-47dd-836d-d0136d7b77fe,5,270,0,2025-07-23 23:42:39.413462
414,4729,2022-12-27,49a9e8e3-2b0c-46de-8f41-e4e7634677a7,11,334,0,2025-07-23 23:42:39.414507
415,2933,2023-04-11,d5b60c05-7da7-4f99-a5aa-a334887ffee1,13,187,1,2025-07-23 23:42:39.415440
416,1161,2023-03-19,5c775b42-5d41-406f-aa60-03cd832a0b55,15,820,0,2025-07-23 23:42:39.416483
417,3945,2023-11-08,73d6dbfa-fabf-467b-891c-18c55d07d395,4,34,0,2025-07-23 23:42:39.417414
418,4721,2024-02-19,67166c07-4528-45b9-a3bf-86935868d232,1,713,0,2025-07-23 23:42:39.418290
419,2207,2024-01-18,c5235174-d035-44ea-9a09-b66c4b5557ac,4,523,0,2025-07-23 23:42:39.419164
420,2858,2023-11-19,1d25f2a3-a235-4e97-a8d4-23d708ec59b6,4,257,0,2025-07-23 23:42:39.420226
421,1244,2024-11-17,67cbfb3a-9c3a-422f-b00f-01a91e1e2a90,5,223,1,2025-07-23 23:42:39.421070
422,1691,2024-03-01,50eef4bc-dca1-4ced-9f3f-fb9363a6c101,12,882,1,2025-07-23 23:42:39.421896
423,1172,2023-02-07,1c32935e-c918-48a3-8dc5-423a9db36efa,7,287,0,2025-07-23 23:42:39.422669
424,981,2022-01-23,95c358d4-dbf0-4df3-bcd1-55ce6694c89a,7,453,1,2025-07-23 23:42:39.423452
425,4677,2023-12-19,4d3ee088-7eb8-40f8-85e3-523c22ec8b02,13,332,1,2025-07-23 23:42:39.424250
426,1243,2022-08-14,64b64324-6cd9-49ca-9689-5d38c2250751,12,663,1,2025-07-23 23:42:39.425058
427,1467,2022-11-08,8425be89-1932-405e-aa6a-b4dc6140e0b8,1,768,0,2025-07-23 23:42:39.425875
428,3110,2023-02-14,360e20db-860f-4934-8c94-6431bb8dbd71,4,136,0,2025-07-23 23:42:39.426649
429,1389,2022-10-21,8adb0777-e816-4f89-9b1d-366b74f69c72,13,614,0,2025-07-23 23:42:39.427442
430,4533,2024-11-23,64e13df2-0785-44d4-b017-42a150db3f6f,9,732,1,2025-07-23 23:42:39.428243
431,4346,2024-10-06,d7a97def-49a2-4ede-8a43-7a2299be568a,6,686,0,2025-07-23 23:42:39.429073
432,2383,2022-02-11,7aaa9983-2726-4ad6-a625-697f795e4849,15,747,1,2025-07-23 23:42:39.429889
433,3083,2024-08-26,16aaf00c-c82f-48b1-a52e-f5a1ec76236c,11,479,0,2025-07-23 23:42:39.430672
434,2612,2022-10-25,4d29f001-5a52-46f0-9a59-aa6975762ca5,12,830,1,2025-07-23 23:42:39.431441
435,2458,2022-09-28,29ac3f5b-4040-4d12-b609-8e98e8eca7f1,3,508,1,2025-07-23 23:42:39.432237
436,508,2024-09-02,864df080-6264-46cb-bb20-00a6a8c0f9d8,7,60,0,2025-07-23 23:42:39.433037
437,2837,2024-01-14,8eef7b82-4332-4a15-9623-31765ab15ac6,7,136,0,2025-07-23 23:42:39.433843
438,4077,2023-04-18,81431689-b438-42f0-a233-29acd9391b76,14,855,1,2025-07-23 23:42:39.434615
439,1377,2023-10-28,8fe23973-2b50-4af5-82d7-1c76164d7a73,8,222,0,2025-07-23 23:42:39.435424
440,931,2023-10-29,b45fa8e7-c7a7-4ede-afc6-57b59f6cc344,6,75,0,2025-07-23 23:42:39.436275
441,2167,2024-04-14,71c7dfe6-faef-43f9-b617-ad2e888777f1,8,87,1,2025-07-23 23:42:39.437062
442,1629,2023-03-19,2a89b3fa-4aa0-48b4-adbb-229cccbdfecc,8,59,0,2025-07-23 23:42:39.437959
443,1886,2022-03-31,a32f1302-c0ed-4305-83a2-b53beb0dd191,5,634,0,2025-07-23 23:42:39.438937
444,2321,2022-09-26,db737842-7a18-41cd-b54b-b1d49a04bd20,10,894,1,2025-07-23 23:42:39.439701
445,2358,2022-01-05,820c90f1-c96e-4a47-8005-ed14ce212f0c,6,239,1,2025-07-23 23:42:39.440474
446,2249,2024-06-26,0ff29c25-5f31-4876-9830-498dd23f3ce0,15,246,0,2025-07-23 23:42:39.441272
447,4096,2023-01-11,49f92faf-630a-428c-9204-a05229af5444,12,674,0,2025-07-23 23:42:39.442067
448,4970,2024-07-27,570435b7-5a3c-4f6f-922f-0165e338bb0a,9,506,1,2025-07-23 23:42:39.442898
449,3348,2024-08-27,e2dab3ca-4996-4a94-a828-ffc1b83d6b2e,10,624,1,2025-07-23 23:42:39.443671
450,846,2024-03-07,ec2e6036-b488-455f-9904-2b5a7e296906,9,42,1,2025-07-23 23:42:39.444446
451,3096,2023-12-26,c1422c98-db3b-4764-8f33-a0c39217acf1,10,213,1,2025-07-23 23:42:39.445233
452,1123,2022-06-01,1dc5dd01-b1ce-4012-a130-c77e68193f3a,8,148,1,2025-07-23 23:42:39.446021
453,3715,2023-12-18,ac234f89-ab4c-4998-978f-3ec8b4bf3840,10,692,1,2025-07-23 23:42:39.446803
454,4177,2022-06-22,8fabc233-5594-4470-8cce-6eaff2c2bd66,6,270,1,2025-07-23 23:42:39.447579
455,2654,2023-10-27,07a84df7-90b5-4fda-8b7d-f2c305c6132a,11,178,0,2025-07-23 23:42:39.448390
456,1449,2023-06-29,23373f5a-7a4a-4094-9774-7c522d64f8c8,5,414,0,2025-07-23 23:42:39.449201
457,2950,2022-11-11,75e235c4-97c2-4172-8938-db164a097beb,7,515,0,2025-07-23 23:42:39.449996
458,661,2023-09-19,1727c82a-e42d-4d5b-9664-e6878e560557,2,649,1,2025-07-23 23:42:39.450781
